ds,yhat,yhat_lower,yhat_upper,sku,run_id,type
2022-02-07,55.47762484670671,43.058579041342774,68.75681790787098,Flagship Growth,20251207_1928,forecast
2022-02-08,55.939400123337194,44.07838788446817,68.96781519705132,Flagship Growth,20251207_1928,forecast
2022-02-09,55.628240174946505,42.49963413532635,68.1006340952337,Flagship Growth,20251207_1928,forecast
2022-02-10,55.606544139531444,44.00096966358573,67.87323785582207,Flagship Growth,20251207_1928,forecast
2022-02-11,55.82749546009145,43.52977565981254,67.77991134089446,Flagship Growth,20251207_1928,forecast
2022-02-12,67.35617963531278,54.127072053426936,79.79451474757863,Flagship Growth,20251207_1928,forecast
2022-02-13,66.42836127593611,53.53656735940704,78.69363661617058,Flagship Growth,20251207_1928,forecast
2022-02-14,56.60487841191249,44.41589911362659,68.47571143981742,Flagship Growth,20251207_1928,forecast
2022-02-15,56.95657929225355,45.73994303001556,70.02343057878798,Flagship Growth,20251207_1928,forecast
2022-02-16,56.53638037526657,44.317368427823176,68.1769194648393,Flagship Growth,20251207_1928,forecast
2022-02-17,56.41450171702386,43.84148745287173,69.24108372587682,Flagship Growth,20251207_1928,forecast
2022-02-18,56.546234062785814,43.20189880797685,68.15572372746702,Flagship Growth,20251207_1928,forecast
2022-02-19,68.0539596505317,56.2125880364672,81.4128475585913,Flagship Growth,20251207_1928,forecast
2022-02-20,67.05670709190466,54.70591212961518,79.66611989133017,Flagship Growth,20251207_1928,forecast
2022-02-21,57.13465379428753,44.859245376279134,70.60237493312025,Flagship Growth,20251207_1928,forecast
2022-02-22,57.454731019588166,44.6278573381024,70.12093890947293,Flagship Growth,20251207_1928,forecast
2022-02-23,57.01595261434933,44.788100465436614,69.55752991535044,Flagship Growth,20251207_1928,forecast
2022-02-24,56.89405727744293,45.04217747253165,68.69998338604779,Flagship Growth,20251207_1928,forecast
2022-02-25,57.04383437610128,44.304852764693884,68.70602148320998,Flagship Growth,20251207_1928,forecast
2022-02-26,68.64211565658279,56.7555376598164,81.38844731572652,Flagship Growth,20251207_1928,forecast
2022-02-27,67.68818345035702,55.603763234581905,79.74772737955607,Flagship Growth,20251207_1928,forecast
2022-02-28,57.77846230245361,45.83193011762933,69.41619273978412,Flagship Growth,20251207_1928,forecast
2022-03-01,58.17287678911458,46.46852211537161,70.7142582650897,Flagship Growth,20251207_1928,forecast
2022-03-02,57.813536566365926,45.85865168591895,70.8992493753328,Flagship Growth,20251207_1928,forecast
2022-03-03,57.778869775964466,45.287615187124985,69.25589561140256,Flagship Growth,20251207_1928,forecast
2022-03-04,58.02058816773527,45.69020804953898,70.5041919363238,Flagship Growth,20251207_1928,forecast
2022-03-05,69.76772432381765,57.14653736283795,81.61913948340582,Flagship Growth,20251207_1928,forecast
2022-03-06,68.89795966581454,57.039139104923365,79.96900294174557,Flagship Growth,20251207_1928,forecast
2022-03-07,59.02256169437911,47.34110623330607,70.64034167670975,Flagship Growth,20251207_1928,forecast
2022-03-08,59.49353922256402,46.68098563437504,71.69698604781647,Flagship Growth,20251207_1928,forecast
2022-03-09,59.19571528317816,46.61914372054162,70.83846500397114,Flagship Growth,20251207_1928,forecast
2022-03-10,59.21036905678986,46.865140406239014,71.96719938392067,Flagship Growth,20251207_1928,forecast
2022-03-11,59.48684292310898,47.248547228418076,71.83611324513329,Flagship Growth,20251207_1928,forecast
2022-03-12,71.30761281712934,59.02619803164638,84.28786421931447,Flagship Growth,20251207_1928,forecast
2022-03-13,70.4305088557015,57.935639400607144,82.1544267214764,Flagship Growth,20251207_1928,forecast
2022-03-14,60.48385678479792,48.63811542436836,72.36746348867968,Flagship Growth,20251207_1928,forecast
2022-03-15,60.914376029465714,48.66489062836004,72.95925178340345,Flagship Growth,20251207_1928,forecast
2022-03-16,60.55257403200937,48.401753489742305,73.09689782603259,Flagship Growth,20251207_1928,forecast
2022-03-17,60.485820163701284,46.975979423103674,73.28446363855262,Flagship Growth,20251207_1928,forecast
2022-03-18,60.66451006918337,47.884957790204716,72.60040405542622,Flagship Growth,20251207_1928,forecast
2022-03-19,72.42807867213492,59.79847100686651,84.79662536732465,Flagship Growth,20251207_1928,forecast
2022-03-20,71.41801952363899,59.08421306606585,83.18976558858613,Flagship Growth,20251207_1928,forecast
2022-03-21,61.28313568847779,49.418040140887165,73.41298284008546,Flagship Growth,20251207_1928,forecast
2022-03-22,61.56808755891803,48.83546907137133,73.57540453297952,Flagship Growth,20251207_1928,forecast
2022-03-23,61.05201984418264,48.17251274263227,73.44345852272552,Flagship Growth,20251207_1928,forecast
2022-03-24,60.83098541911911,48.954697647833385,73.50777655049738,Flagship Growth,20251207_1928,forecast
2022-03-25,60.85859393546919,47.89128157201117,73.23960004904865,Flagship Growth,20251207_1928,forecast
2022-03-26,72.53290552893849,60.04402390724406,84.54763663058998,Flagship Growth,20251207_1928,forecast
2022-03-27,71.38019978293896,59.37441663104764,83.88002734148994,Flagship Growth,20251207_1928,forecast
2022-03-28,61.07030121228586,47.96673324691096,73.1252858511237,Flagship Growth,20251207_1928,forecast
2022-03-29,61.245757303614845,48.705740306875185,73.8619150195551,Flagship Growth,20251207_1928,forecast
2022-03-30,60.63369454824117,48.25382693055635,72.9735380162345,Flagship Growth,20251207_1928,forecast
2022-03-31,60.33760474214914,48.651179559585415,73.17234385208563,Flagship Growth,20251207_1928,forecast
2022-04-01,60.312506252920166,47.080418936780774,73.07180666034323,Flagship Growth,20251207_1928,forecast
2022-04-02,72.01276200722165,60.2541204684799,84.97714131054302,Flagship Growth,20251207_1928,forecast
2022-04-03,70.84665573818351,58.318083177771626,83.16738989118105,Flagship Growth,20251207_1928,forecast
2022-04-04,60.501862331350225,48.44268585932421,73.31657753331511,Flagship Growth,20251207_1928,forecast
2022-04-05,60.715337111989825,48.27261124958023,73.24799911989624,Flagship Growth,20251207_1928,forecast
2022-04-06,60.15849055504986,48.227716034848186,72.73982461711533,Flagship Growth,20251207_1928,forecast
2022-04-07,59.9384328984334,46.936963769411236,72.16815130863233,Flagship Growth,20251207_1928,forecast
2022-04-08,60.00774759438932,47.77308898114889,71.73424120096195,Flagship Growth,20251207_1928,forecast
2022-04-09,71.87333410321074,58.994099883186934,84.36796881440769,Flagship Growth,20251207_1928,forecast
2022-04-10,70.82189024344791,58.09501442155156,83.12962677072669,Flagship Growth,20251207_1928,forecast
2022-04-11,60.555621849224394,47.6543087479435,72.33525244742822,Flagship Growth,20251207_1928,forecast
2022-04-12,60.902930833371684,48.51009200516898,73.25976123436561,Flagship Growth,20251207_1928,forecast
2022-04-13,60.476986813307256,48.437184270183074,73.3250739061784,Flagship Growth,20251207_1928,forecast
2022-04-14,60.38649688518841,48.12887211973179,73.0181767480687,Flagship Growth,20251207_1928,forecast
2022-04-15,60.58014487527382,48.91235000470451,72.31753578777578,Flagship Growth,20251207_1928,forecast
2022-04-16,72.6164979002909,61.035929227121656,85.31465313114589,Flagship Growth,20251207_1928,forecast
2022-04-17,71.6604180698504,59.84153125387153,84.86784587820462,Flagship Growth,20251207_1928,forecast
2022-04-18,61.42901833943813,48.64218665292209,74.01689824132082,Flagship Growth,20251207_1928,forecast
2022-04-19,61.84313971246558,49.54312515331225,74.88631164213143,Flagship Growth,20251207_1928,forecast
2022-04-20,61.45929390835864,48.955443099616915,73.06617022743463,Flagship Growth,20251207_1928,forecast
2022-04-21,61.38991682069379,49.4953566728175,74.23160616974506,Flagship Growth,20251207_1928,forecast
2022-04-22,61.5824177232339,48.66552297646332,74.58350941016133,Flagship Growth,20251207_1928,forecast
2022-04-23,73.65008082385476,61.59160904479776,85.3839110838937,Flagship Growth,20251207_1928,forecast
2022-04-24,72.6393265346516,60.55004659912378,84.55729459409032,Flagship Growth,20251207_1928,forecast
2022-04-25,62.28582485786053,49.42174409914085,74.19856811405113,Flagship Growth,20251207_1928,forecast
2022-04-26,62.60666662883234,51.15770868781549,74.65697673832115,Flagship Growth,20251207_1928,forecast
2022-04-27,62.1055782400174,48.87180495277621,74.97876680846022,Flagship Growth,20251207_1928,forecast
2022-04-28,61.90255859742079,50.038087810805806,73.78912492665943,Flagship Growth,20251207_1928,forecast
2022-04-29,61.94743957402541,49.96108390447088,73.70968770090562,Flagship Growth,20251207_1928,forecast
2022-04-30,73.91168800132881,60.7246039541196,85.9875116529708,Flagship Growth,20251207_1928,forecast
2022-05-01,72.72642861570722,60.34748313042509,85.2090894827894,Flagship Growth,20251207_1928,forecast
2022-05-02,62.148636086753626,49.709543170963286,74.31179594716929,Flagship Growth,20251207_1928,forecast
2022-05-03,62.29393249101727,49.957232875750584,74.0581879664118,Flagship Growth,20251207_1928,forecast
2022-05-04,61.615019129105875,49.40271616541122,73.30362996633906,Flagship Growth,20251207_1928,forecast
2022-05-05,61.24065627041551,48.817479564480614,74.18018229045005,Flagship Growth,20251207_1928,forecast
2022-05-06,61.12370940680712,50.25313806932538,73.4385450396934,Flagship Growth,20251207_1928,forecast
2022-05-07,72.99384208203723,61.62907163368408,84.73001190168976,Flagship Growth,20251207_1928,forecast
2022-05-08,71.66630690981486,58.85502858201084,83.40297617723948,Flagship Growth,20251207_1928,forecast
2022-05-09,60.91823834025393,48.820580395605774,73.15280469931035,Flagship Growth,20251207_1928,forecast
2022-05-10,60.96211343884528,48.78113870843141,72.70041133591694,Flagship Growth,20251207_1928,forecast
2022-05-11,60.197451715963254,48.480970577763294,72.18295041773305,Flagship Growth,20251207_1928,forecast
2022-05-12,59.759200920036065,47.091085353122544,71.77232896136415,Flagship Growth,20251207_1928,forecast
2022-05-13,59.60034285465502,48.288415549193445,72.04422132815911,Flagship Growth,20251207_1928,forecast
2022-05-14,71.50555919891914,58.29235424803351,83.7804684853882,Flagship Growth,20251207_1928,forecast
2022-05-15,70.17087880821099,58.45631939620169,82.63863998972194,Flagship Growth,20251207_1928,forecast
2022-05-16,59.3901630077021,45.93106149765968,71.49263831399607,Flagship Growth,20251207_1928,forecast
2022-05-17,59.46932247972836,47.84152429939184,72.55077144664077,Flagship Growth,20251207_1928,forecast
2022-05-18,58.75137635496402,45.65207465244077,71.18512145595662,Flagship Growth,20251207_1928,forecast
2022-05-19,58.374331242798455,47.049468120611444,70.86100971166793,Flagship Growth,20251207_1928,forecast
2022-05-20,58.28842736847464,45.649522899184795,70.90331651360938,Flagship Growth,20251207_1928,forecast
2022-05-21,70.33084953707838,58.3852199465908,84.23651370955632,Flagship Growth,20251207_1928,forecast
2022-05-22,69.0762923534566,56.607296091135204,81.4324226231265,Flagship Growth,20251207_1928,forecast
2022-05-23,58.333687562482545,45.70671824055285,70.62539493452094,Flagship Growth,20251207_1928,forecast
2022-05-24,58.50121320168053,45.79540953773879,70.47481085201639,Flagship Growth,20251207_1928,forecast
2022-05-25,57.86473389073537,45.400107046713956,70.11884417294526,Flagship Growth,20251207_1928,forecast
2022-05-26,57.56518036488988,45.394431968131116,69.02843821419911,Flagship Growth,20251207_1928,forecast
2022-05-27,57.55042849840155,44.88427521003542,69.79077581675078,Flagship Growth,20251207_1928,forecast
2022-05-28,69.71103366442262,57.659210232307416,82.8683681168364,Flagship Growth,20251207_1928,forecast
2022-05-29,68.50167860179361,55.61044285522387,81.53462804523302,Flagship Growth,20251207_1928,forecast
2022-05-30,57.748095166573606,45.31798132769871,69.9842570755852,Flagship Growth,20251207_1928,forecast
2022-05-31,57.9428072836176,45.154433072870496,70.406274137628,Flagship Growth,20251207_1928,forecast
2022-06-02,57.016749458723595,45.58759692101569,69.26572547808277,Flagship Growth,20251207_1928,forecast
2022-06-03,56.99060658240277,45.70475036935487,69.14210681320085,Flagship Growth,20251207_1928,forecast
2022-06-04,69.18512201294654,57.427612555508816,81.08938036770645,Flagship Growth,20251207_1928,forecast
2022-06-05,67.93767041370235,56.459114819467636,80.38859855288516,Flagship Growth,20251207_1928,forecast
2022-06-06,57.09337206727515,45.620032276415685,69.30115203958322,Flagship Growth,20251207_1928,forecast
2022-06-07,57.241494770698154,45.18580607215196,69.90803234653006,Flagship Growth,20251207_1928,forecast
2022-06-08,56.56045341558821,44.02965595168542,68.70514631557423,Flagship Growth,20251207_1928,forecast
2022-06-09,56.203982019708256,44.29291645872616,69.33208626725542,Flagship Growth,20251207_1928,forecast
2022-06-10,56.122070803163375,43.50781644196151,67.52823976952615,Flagship Growth,20251207_1928,forecast
2022-06-11,68.3185463731528,55.631454794585665,81.14818858877469,Flagship Growth,20251207_1928,forecast
2022-06-12,67.01409651985114,54.52871086023973,79.77081086586108,Flagship Growth,20251207_1928,forecast
2022-06-13,56.07341021346161,43.771963841188004,68.35956463326427,Flagship Growth,20251207_1928,forecast
2022-06-14,56.18224025481015,43.75042353685644,68.07371212919672,Flagship Growth,20251207_1928,forecast
2022-06-15,55.46566351559237,43.23654638635894,67.75588117067674,Flagship Growth,20251207_1928,forecast
2022-06-16,55.08364722657252,43.55853831416065,67.34373100509325,Flagship Growth,20251207_1928,forecast
2022-06-17,54.98653000728897,42.112127020578384,66.68762780968923,Flagship Growth,20251207_1928,forecast
2022-06-18,67.23355618094904,55.3741626511278,79.34896555053824,Flagship Growth,20251207_1928,forecast
2022-06-19,65.9267354690776,53.818138262618,78.80425269723547,Flagship Growth,20251207_1928,forecast
2022-06-20,54.948152226589805,42.8728916858627,67.28826251000491,Flagship Growth,20251207_1928,forecast
2022-06-21,55.07775985371462,43.501754023553374,67.19252479234703,Flagship Growth,20251207_1928,forecast
2022-06-22,54.38497560219854,41.07324668984344,66.66129748186442,Flagship Growth,20251207_1928,forecast
2022-06-23,54.0337156980684,42.445555252839874,66.61171961188155,Flagship Growth,20251207_1928,forecast
2022-06-24,53.97249333582853,41.734729616913384,66.06833105250084,Flagship Growth,20251207_1928,forecast
2022-06-25,66.31397639039587,54.870828177953804,77.97913491609589,Flagship Growth,20251207_1928,forecast
2022-06-26,65.03974547659068,53.554921211841474,77.08159505736855,Flagship Growth,20251207_1928,forecast
2022-06-27,54.04782821278857,42.50754694792628,65.7110568359221,Flagship Growth,20251207_1928,forecast
2022-06-28,54.211271870290645,42.80874959466728,66.96508305872953,Flagship Growth,20251207_1928,forecast
2022-06-29,53.54310855167068,40.53103515729188,66.41851531260602,Flagship Growth,20251207_1928,forecast
2022-06-30,53.21088324762854,40.53933383858085,65.07258367632384,Flagship Growth,20251207_1928,forecast
2022-07-01,53.16138050428643,41.10802388033836,65.86900420815597,Flagship Growth,20251207_1928,forecast
2022-07-02,65.56120453208847,52.749223492457155,78.13501254767483,Flagship Growth,20251207_1928,forecast
2022-07-03,64.27242198020893,52.03487273720736,77.0843108565602,Flagship Growth,20251207_1928,forecast
2022-07-04,53.21029536083773,41.220817214255696,65.6381092857019,Flagship Growth,20251207_1928,forecast
2022-07-05,53.34259663994395,40.879720412939164,65.47592600460845,Flagship Growth,20251207_1928,forecast
2022-07-06,52.62789518732911,41.07076087617344,64.6582842111823,Flagship Growth,20251207_1928,forecast
2022-07-07,52.239522286719264,39.958116960731026,64.24724063439982,Flagship Growth,20251207_1928,forecast
2022-07-08,52.12486279512188,40.05783882321998,63.82142593052884,Flagship Growth,20251207_1928,forecast
2022-07-09,64.50688865463567,52.441236232022945,76.35368302785167,Flagship Growth,20251207_1928,forecast
2022-07-10,63.13061411278163,49.58302059416122,75.11690317024282,Flagship Growth,20251207_1928,forecast
2022-07-11,51.9309548922282,40.75421666856487,64.94461758345275,Flagship Growth,20251207_1928,forecast
2022-07-12,76.52757720112375,63.912633224631946,88.3680122194438,Flagship Growth,20251207_1928,forecast
2022-07-13,51.162104764699215,39.593303484877914,63.325341698453016,Flagship Growth,20251207_1928,forecast
2022-07-14,50.68012450925409,39.02562843261344,63.83713759019134,Flagship Growth,20251207_1928,forecast
2022-07-15,50.47631729034386,38.94749938503665,62.878708939889236,Flagship Growth,20251207_1928,forecast
2022-07-16,62.831230834308094,50.870350188014676,75.1194453615549,Flagship Growth,20251207_1928,forecast
2022-07-17,61.37364219133239,49.42008661435508,73.9312100675384,Flagship Growth,20251207_1928,forecast
2022-07-18,50.058515564294964,37.61765640284493,61.38511469991411,Flagship Growth,20251207_1928,forecast
2022-07-19,50.04763785133858,37.32381643620251,62.36931814699082,Flagship Growth,20251207_1928,forecast
2022-07-20,49.194410858432285,37.11603696871493,60.936937781193286,Flagship Growth,20251207_1928,forecast
2022-07-21,48.68657026433722,36.4733081785188,59.5619593024783,Flagship Growth,20251207_1928,forecast
2022-07-22,48.47451504106578,36.40828689512193,60.74092164377137,Flagship Growth,20251207_1928,forecast
2022-07-23,60.89468449175608,48.70293983961979,73.0290169897609,Flagship Growth,20251207_1928,forecast
2022-07-24,59.457605784184395,47.20439373432048,71.782696608858,Flagship Growth,20251207_1928,forecast
2022-07-25,48.136003846784426,36.047932745541736,60.63068862594484,Flagship Growth,20251207_1928,forecast
2022-07-26,48.18615147074313,36.51362904662554,60.41330233650687,Flagship Growth,20251207_1928,forecast
2022-07-27,47.40597943152039,34.77437960843059,59.61352009626544,Flagship Growth,20251207_1928,forecast
2022-07-28,46.98724886122009,35.319994744106474,59.409407141224946,Flagship Growth,20251207_1928,forecast
2022-07-29,46.87848384705711,34.71427311076799,58.93304330795832,Flagship Growth,20251207_1928,forecast
2022-07-30,59.46936030751998,47.57323436323123,72.78043720041684,Flagship Growth,20251207_1928,forecast
2022-07-31,58.149642940113495,45.6287755788639,70.42729725170845,Flagship Growth,20251207_1928,forecast
2022-08-01,46.90751435753312,35.02491866309883,58.13638839012685,Flagship Growth,20251207_1928,forecast
2022-08-02,47.091700944804664,34.87277301505443,59.69708892227301,Flagship Growth,20251207_1928,forecast
2022-08-03,46.44295444722235,33.55159896031076,58.22024393218201,Flagship Growth,20251207_1928,forecast
2022-08-04,46.155722198389526,34.86102840301953,59.18400320034517,Flagship Growth,20251207_1928,forecast
2022-08-05,46.17571704190383,34.150225026133555,59.09494404913427,Flagship Growth,20251207_1928,forecast
2022-08-06,58.94534099360809,47.002079613455145,70.92460926358446,Flagship Growth,20251207_1928,forecast
2022-08-07,57.73352278651244,45.14615819828738,69.13639503616827,Flagship Growth,20251207_1928,forecast
2022-08-08,46.54426543494725,33.48249901032802,59.35204852465966,Flagship Growth,20251207_1928,forecast
2022-08-09,46.81953515586914,34.5517566863963,58.9069332486681,Flagship Growth,20251207_1928,forecast
2022-08-10,46.2440903036953,34.15429639615218,57.97872547284138,Flagship Growth,20251207_1928,forecast
2022-08-11,46.01661468163281,34.05704389349642,57.594964751386186,Flagship Growth,20251207_1928,forecast
2022-08-12,46.08188043158742,32.17045199604758,58.26224530709409,Flagship Growth,20251207_1928,forecast
2022-08-13,58.93715388039212,47.049581428898044,71.60884350936514,Flagship Growth,20251207_1928,forecast
2022-08-14,57.732874388767506,44.98625069156672,70.85448869856313,Flagship Growth,20251207_1928,forecast
2022-08-15,46.49135609534427,33.8392725038882,58.24070871768519,Flagship Growth,20251207_1928,forecast
2022-08-16,46.750372553434325,34.3653360292016,59.862343393797815,Flagship Growth,20251207_1928,forecast
2022-08-17,46.14126449244014,33.97220842428111,57.65223139011015,Flagship Growth,20251207_1928,forecast
2022-08-18,45.86946845865106,32.37787660504866,57.00384234796837,Flagship Growth,20251207_1928,forecast
2022-08-19,45.8812075811344,34.03739296847187,57.39714191826407,Flagship Growth,20251207_1928,forecast
2022-08-20,58.73081896862594,47.04269672891918,71.45371422094472,Flagship Growth,20251207_1928,forecast
2022-08-21,57.45221933546302,45.27156382699149,70.02947073341305,Flagship Growth,20251207_1928,forecast
2022-08-22,46.0877139547234,33.9495219006141,58.15365525270205,Flagship Growth,20251207_1928,forecast
2022-08-23,46.27223881161174,33.61969208350195,58.56276682020234,Flagship Growth,20251207_1928,forecast
2022-08-24,45.58471871044813,34.110737042866056,57.61524355902231,Flagship Growth,20251207_1928,forecast
2022-08-25,45.23797313153934,33.49499478605838,58.13628375729282,Flagship Growth,20251207_1928,forecast
2022-08-26,45.179927472169,33.26815358249982,57.96171001782727,Flagship Growth,20251207_1928,forecast
2022-08-27,58.02186532985092,44.77803044160489,70.34232709584413,Flagship Growth,20251207_1928,forecast
2022-08-28,56.680694692046465,44.14219452065065,69.44824171784947,Flagship Growth,20251207_1928,forecast
2022-08-29,45.217887748090206,32.190530752182205,57.641398433550854,Flagship Growth,20251207_1928,forecast
2022-08-30,45.364413205653385,33.94805333732698,58.18514012037412,Flagship Growth,20251207_1928,forecast
2022-08-31,44.645385266884716,32.720160731188415,57.1659382842954,Flagship Growth,20251207_1928,forecast
2022-09-01,44.279393799905485,32.423895870299894,56.579490216841286,Flagship Growth,20251207_1928,forecast
2022-09-02,44.21428808557063,31.97688281052854,55.21122657044671,Flagship Growth,20251207_1928,forecast
2022-09-03,57.116409618843086,45.235498019938824,68.99444233114751,Flagship Growth,20251207_1928,forecast
2022-09-04,55.78371597971139,44.39542281840552,67.77785153718814,Flagship Growth,20251207_1928,forecast
2022-09-05,44.29490881773227,31.748332133528837,56.51023000155737,Flagship Growth,20251207_1928,forecast
2022-09-06,44.47511188054453,31.978151707080954,56.561628662871385,Flagship Growth,20251207_1928,forecast
2022-09-07,43.79386286065214,31.567111687148376,56.1706221678593,Flagship Growth,20251207_1928,forecast
2022-09-08,43.47391530534182,31.59803943430844,56.37220153456431,Flagship Growth,20251207_1928,forecast
2022-09-09,43.46163619778691,31.671209285660098,54.69908834802512,Flagship Growth,20251207_1928,forecast
2022-09-10,56.477253100150435,44.108619972030354,68.13922419657436,Flagship Growth,20251207_1928,forecast
2022-09-11,55.19886145428812,42.11880550441322,67.4243323212063,Flagship Growth,20251207_1928,forecast
2022-09-12,43.721758044651295,31.895831344833482,56.21330019892077,Flagship Growth,20251207_1928,forecast
2022-09-13,43.964872666270885,32.11439685070943,55.16801206617965,Flagship Growth,20251207_1928,forecast
2022-09-14,43.34210170962762,31.442882595900958,55.142295723558796,Flagship Growth,20251207_1928,forecast
2022-09-15,43.08057195847969,30.538744083873972,56.49350874510103,Flagship Growth,20251207_1928,forecast
2022-09-16,43.12563357750472,31.49143250396117,55.03363955196911,Flagship Growth,20251207_1928,forecast
2022-09-17,56.25209574750336,45.17798026915575,68.45811936392344,Flagship Growth,20251207_1928,forecast
2022-09-18,55.01908480673468,42.756965830341414,66.98913297751253,Flagship Growth,20251207_1928,forecast
2022-09-19,43.539545177651945,30.935078856277585,55.401195504471545,Flagship Growth,20251207_1928,forecast
2022-09-20,43.82738253440643,29.91103623198156,56.38625553333308,Flagship Growth,20251207_1928,forecast
2022-09-21,43.24209429623083,31.526223026239308,55.9679326629668,Flagship Growth,20251207_1928,forecast
2022-09-22,43.01644929475005,30.567821460305012,55.360410255405135,Flagship Growth,20251207_1928,forecast
2022-09-23,43.096030475142534,31.34057319894595,55.22154530258536,Flagship Growth,20251207_1928,forecast
2022-09-24,56.31141513859333,43.85642822209513,68.30712484138677,Flagship Growth,20251207_1928,forecast
2022-09-25,55.103843250415395,42.63826062266835,67.46636938311481,Flagship Growth,20251207_1928,forecast
2022-09-26,43.6048496487859,31.276547737217427,55.516888976537714,Flagship Growth,20251207_1928,forecast
2022-09-27,43.92408813968455,30.9585258149006,56.57014683703203,Flagship Growth,20251207_1928,forecast
2022-09-28,43.36723486066401,30.982040670887752,55.82044013113669,Flagship Growth,20251207_1928,forecast
2022-09-29,43.17306701172821,31.231756397329832,55.80837143564406,Flagship Growth,20251207_1928,forecast
2022-09-30,43.28754615293576,30.50611571719942,55.86379755219096,Flagship Growth,20251207_1928,forecast
2022-10-01,56.59694182580104,43.95254641305622,69.19319318058587,Flagship Growth,20251207_1928,forecast
2022-10-02,55.4243166283166,42.39666874033673,68.77878561157023,Flagship Growth,20251207_1928,forecast
2022-10-03,43.91930381872127,30.86472247854283,55.96962433910437,Flagship Growth,20251207_1928,forecast
2022-10-04,44.28663340384569,31.584184905906863,55.60777754208182,Flagship Growth,20251207_1928,forecast
2022-10-05,43.777335607659126,31.490861066367174,57.059014804678895,Flagship Growth,20251207_1928,forecast
2022-10-06,43.635251088314725,30.9670608117636,55.816656509515205,Flagship Growth,20251207_1928,forecast
2022-10-07,43.80569129735964,31.767561989990682,56.85303207909999,Flagship Growth,20251207_1928,forecast
2022-10-08,57.229544716653905,44.41996557150163,70.2259652564675,Flagship Growth,20251207_1928,forecast
2022-10-09,56.11061935334923,44.334814204924335,68.15647632901397,Flagship Growth,20251207_1928,forecast
2022-10-10,44.615606412586025,32.28084661507016,57.44460582624003,Flagship Growth,20251207_1928,forecast
2022-10-11,45.043347684880835,32.86011176855709,57.527173623855994,Flagship Growth,20251207_1928,forecast
2022-10-12,44.58937571934816,32.7184111796849,57.276566368065936,Flagship Growth,20251207_1928,forecast
2022-10-13,44.50188817642491,32.36432565226631,56.86488191056895,Flagship Growth,20251207_1928,forecast
2022-10-14,44.72501283955778,32.22612760348767,57.480838060944656,Flagship Growth,20251207_1928,forecast
2022-10-15,58.2539180609649,46.353136283186835,70.08575342402237,Flagship Growth,20251207_1928,forecast
2022-10-16,57.17302753551343,45.4825132016116,70.18320519455767,Flagship Growth,20251207_1928,forecast
2022-10-17,45.666238512735966,33.2218466366714,57.19315250686171,Flagship Growth,20251207_1928,forecast
2022-10-18,46.12674914848282,33.93665487217458,58.46971968724042,Flagship Growth,20251207_1928,forecast
2022-10-19,45.695104643190604,32.86747398715633,57.50372031097694,Flagship Growth,20251207_1928,forecast
2022-10-20,45.62457150522426,33.272771180579504,57.55612364851932,Flagship Growth,20251207_1928,forecast
2022-10-21,45.85897689115019,34.10223494573261,58.14411320380095,Flagship Growth,20251207_1928,forecast
2022-10-22,59.44890175786483,47.13570301608074,72.47479091458392,Flagship Growth,20251207_1928,forecast
2022-10-23,58.360317935820476,47.31048219753035,70.88755458046174,Flagship Growth,20251207_1928,forecast
2022-10-24,46.79540879675272,33.891349756528214,58.872707829901195,Flagship Growth,20251207_1928,forecast
2022-10-25,47.24332606441243,34.97291090087018,59.173850311784896,Flagship Growth,20251207_1928,forecast
2022-10-26,46.79075569183841,34.207607491435844,59.494699317815694,Flagship Growth,20251207_1928,forecast
2022-10-27,46.69723807597005,35.14745495149417,59.122517846938514,Flagship Growth,20251207_1928,forecast
2022-10-28,46.90740587174124,33.611394789589134,59.53166834802196,Flagship Growth,20251207_1928,forecast
2022-10-29,60.52824963807593,48.30516312169623,73.14241141192014,Flagship Growth,20251207_1928,forecast
2022-10-30,59.40805589006889,46.23773124892245,71.46290516538218,Flagship Growth,20251207_1928,forecast
2022-10-31,47.76803738170966,35.477721594452674,60.432466221623734,Flagship Growth,20251207_1928,forecast
2022-11-01,48.19363768052972,35.41070732764984,60.460423880728484,Flagship Growth,20251207_1928,forecast
2022-11-02,47.71786969643802,35.400729559750765,59.445532472519886,Flagship Growth,20251207_1928,forecast
2022-11-03,47.60649528264062,34.87526502733066,60.04544775068261,Flagship Growth,20251207_1928,forecast
2022-11-04,47.80466053146394,35.878631881650186,60.59145868108464,Flagship Growth,20251207_1928,forecast
2022-11-05,61.475240876996615,48.790495179194316,73.64216455039448,Flagship Growth,20251207_1928,forecast
2022-11-06,60.34809489869388,46.221388712073704,72.89250685404629,Flagship Growth,20251207_1928,forecast
2022-11-07,48.66252639799726,36.54785279373727,61.27464222001577,Flagship Growth,20251207_1928,forecast
2022-11-08,49.09916567502928,37.644956718888196,61.45420677149459,Flagship Growth,20251207_1928,forecast
2022-11-09,48.63611553294473,35.891271967376866,60.87159527446394,Flagship Growth,20251207_1928,forecast
2022-11-10,48.54402989986734,36.53571246566726,61.27384251969962,Flagship Growth,20251207_1928,forecast
2022-11-11,48.767189811834854,35.879953978081446,60.90052374326075,Flagship Growth,20251207_1928,forecast
2022-11-12,62.52297337785781,50.83594738230816,74.34948882915465,Flagship Growth,20251207_1928,forecast
2022-11-13,61.42147148532635,49.23713535147141,73.12069863937246,Flagship Growth,20251207_1928,forecast
