ds,yhat,yhat_lower,yhat_upper,sku,type
2024-06-25,83.41666242412913,70.94399753247744,96.30290891572238,Flagship Growth,forecast
2024-06-26,82.23977706207607,69.05518671546271,95.29778097814703,Flagship Growth,forecast
2024-06-27,81.8920093041795,69.30989774627885,94.36506194723741,Flagship Growth,forecast
2024-06-28,82.7792650472283,70.59907518499654,96.08915560491823,Flagship Growth,forecast
2024-06-29,96.34329534640743,84.65517543695957,108.90453976272711,Flagship Growth,forecast
2024-06-30,94.81422876220113,81.98279359195055,106.9387238321833,Flagship Growth,forecast
2024-07-01,83.0957833514049,70.65716373181357,95.85816573440508,Flagship Growth,forecast
2024-07-02,83.11771774410802,71.79972318558427,95.11421493602026,Flagship Growth,forecast
2024-07-03,81.85587108465607,69.43944429036505,94.26169721653851,Flagship Growth,forecast
2024-07-04,81.39708610676406,69.1108794594105,93.54440852972053,Flagship Growth,forecast
2024-07-05,82.1488074733789,71.67871136451792,96.41158206400816,Flagship Growth,forecast
2024-07-06,95.55500456192357,84.035753336154,108.88984189826196,Flagship Growth,forecast
2024-07-07,93.8486534264375,80.94588120250383,106.05877302553064,Flagship Growth,forecast
2024-07-08,81.93688075000574,69.56435242052386,93.94240367275953,Flagship Growth,forecast
2024-07-09,81.7533311280409,69.93161847422222,94.75385524805202,Flagship Growth,forecast
2024-07-10,80.2781098048228,67.60379337903568,93.18498802688633,Flagship Growth,forecast
2024-07-11,79.6025978523798,67.62880236590134,92.21706063519873,Flagship Growth,forecast
2024-07-12,80.13893493619408,66.78575940494538,93.09654000230097,Flagship Growth,forecast
2024-07-13,93.33582207012486,81.40975758009371,105.51971128155887,Flagship Growth,forecast
2024-07-14,91.43088242676778,77.84470781854297,103.19750258143412,Flagship Growth,forecast
2024-07-15,79.33568636907493,66.64845712907646,91.22337591146092,Flagship Growth,forecast
2024-07-16,78.9880053163464,66.2319700561236,92.58336671719344,Flagship Growth,forecast
2024-07-17,77.37164966933248,64.95336183518756,89.99507273732588,Flagship Growth,forecast
2024-07-18,76.58119062266063,64.26896146194316,89.29587982271063,Flagship Growth,forecast
2024-07-19,77.03136351195926,63.58841473882888,88.64393139467566,Flagship Growth,forecast
2024-07-20,90.17280718977386,78.23072177374118,101.79071027320134,Flagship Growth,forecast
2024-07-21,88.24437912434549,75.65213569351224,100.56263526883966,Flagship Growth,forecast
2024-07-22,76.15815350434207,62.462196547798364,88.01478384482142,Flagship Growth,forecast
2024-07-23,75.85166754683121,62.71222672338897,87.52933851841881,Flagship Growth,forecast
2024-07-24,74.3077712653481,60.56118973678169,86.32158109528831,Flagship Growth,forecast
2024-07-25,73.61938001715116,60.49924905201409,86.67719674331653,Flagship Growth,forecast
2024-07-26,74.19892644131824,61.58486394613163,87.36254152223044,Flagship Growth,forecast
2024-07-27,87.49416475732464,74.39352763274479,99.4609775983057,Flagship Growth,forecast
2024-07-28,85.7405651511113,73.47341557355463,98.0966767923905,Flagship Growth,forecast
2024-07-29,73.84640318702652,61.64417505845214,86.71396769460037,Flagship Growth,forecast
2024-07-30,73.74510678608439,61.23340422260642,85.78596931141996,Flagship Growth,forecast
2024-07-31,72.41521314510737,59.69448600163013,85.72996572866975,Flagship Growth,forecast
2024-08-01,71.9452318876917,59.09369443423216,84.16228926684971,Flagship Growth,forecast
2024-08-02,72.74320797758259,60.322668301696865,85.86642339196428,Flagship Growth,forecast
2024-08-03,86.25263431712293,73.11690971442695,98.36053206226222,Flagship Growth,forecast
2024-08-04,84.7049488342745,72.85622362816495,98.18974726365553,Flagship Growth,forecast
2024-08-05,73.00471827732501,61.07882813111152,84.95007721370234,Flagship Growth,forecast
2024-08-06,73.08206882028522,59.53832336210085,85.62519346946095,Flagship Growth,forecast
2024-08-07,71.91271376410631,59.34747980301679,84.08333860812334,Flagship Growth,forecast
2024-08-08,71.58287293784252,58.682335831685506,83.32903733758359,Flagship Growth,forecast
2024-08-09,72.49887609075576,60.36666485171767,84.87181530723122,Flagship Growth,forecast
2024-08-10,86.10309943357969,73.14614884408115,97.84837145361747,Flagship Growth,forecast
2024-08-11,84.62646985864023,71.03594690363114,97.60032156470906,Flagship Growth,forecast
2024-08-12,72.97363927435576,59.80496523210445,85.94974753856455,Flagship Growth,forecast
2024-08-13,73.07538985021756,61.2221456793995,85.359457857022,Flagship Growth,forecast
2024-08-14,71.908621596127,58.66524473996539,84.65743383489195,Flagship Growth,forecast
2024-08-15,71.56121842710644,58.435939411747675,84.53259175338462,Flagship Growth,forecast
2024-08-16,72.44158690181504,59.568317866906035,85.30716899990502,Flagship Growth,forecast
2024-08-17,85.9945189820255,72.67573168793501,97.94285835033773,Flagship Growth,forecast
2024-08-18,84.45361574907723,71.06600009427488,97.25501568390864,Flagship Growth,forecast
2024-08-19,72.72637706427935,60.79066922070673,84.58176500642911,Flagship Growth,forecast
2024-08-20,72.74652058085451,60.936070948784554,84.96470229461333,Flagship Growth,forecast
2024-08-21,71.49388412854422,59.7955884369804,83.48930699748435,Flagship Growth,forecast
2024-08-22,71.05921012181362,58.55712899761445,83.44561609773326,Flagship Growth,forecast
2024-08-23,71.85360851029766,59.81955686811174,83.6987129202336,Flagship Growth,forecast
2024-08-24,85.32435171074262,73.66841152574108,97.90644305491031,Flagship Growth,forecast
2024-08-25,83.70724025023925,71.30330623346943,97.20616452227631,Flagship Growth,forecast
2024-08-26,71.91164555377102,59.34904031560079,84.61965086506643,Flagship Growth,forecast
2024-08-27,71.87279434392886,59.43572267767839,84.77251969533557,Flagship Growth,forecast
2024-08-28,70.5716493228646,58.10677604213214,83.2583304404978,Flagship Growth,forecast
2024-08-29,70.09968501164681,58.10528793181893,83.24676850084512,Flagship Growth,forecast
2024-08-30,70.86835506837592,58.70967486884092,84.07956341260714,Flagship Growth,forecast
2024-08-31,84.32490391739246,71.3941216973971,96.58986612794037,Flagship Growth,forecast
2024-09-01,82.70476043208996,69.4171571946343,95.79936638511433,Flagship Growth,forecast
2024-09-02,70.91661877392903,58.71023661333155,83.98109853259808,Flagship Growth,forecast
2024-09-03,70.89476923161332,58.12802124312448,83.0677463022727,Flagship Growth,forecast
2024-09-04,69.61903187164987,56.82197757124466,81.88623485607009,Flagship Growth,forecast
2024-09-05,69.17958984488229,55.66696695914456,81.27719857463231,Flagship Growth,forecast
2024-09-06,69.98651653851485,57.63900127355769,82.15526544059048,Flagship Growth,forecast
2024-09-07,83.48564724427482,70.42317962566041,95.75440482554743,Flagship Growth,forecast
2024-09-08,81.91103096557534,69.0342784476367,94.35704749255754,Flagship Growth,forecast
2024-09-09,70.1700654572029,57.42285030810194,83.34812940409057,Flagship Growth,forecast
2024-09-10,70.19587651218349,57.824328870524894,82.61800386043923,Flagship Growth,forecast
2024-09-11,68.96729270914174,56.87788219716876,81.08293675137358,Flagship Growth,forecast
2024-09-12,68.5737111578787,55.500760172604416,82.29635053137643,Flagship Growth,forecast
2024-09-13,69.42464744919207,56.46815777700661,82.19421562813977,Flagship Growth,forecast
2024-09-14,82.96561985471318,69.88028845556688,96.58862044875288,Flagship Growth,forecast
2024-09-15,81.4306031476811,67.86912124354059,93.4591108628395,Flagship Growth,forecast
2024-09-16,69.72715526586259,57.61774096182073,81.9333099338218,Flagship Growth,forecast
2024-09-17,69.78877833005265,57.710624418533584,81.75869993714328,Flagship Growth,forecast
2024-09-18,68.5948660813552,56.27483524917844,80.46237398217173,Flagship Growth,forecast
2024-09-19,68.2355344452192,54.878684855550645,81.64436843591564,Flagship Growth,forecast
2024-09-20,69.12112987547684,57.57787184922235,80.87888763999476,Flagship Growth,forecast
2024-09-21,82.69806719764915,70.5319263950197,95.85706894998089,Flagship Growth,forecast
2024-09-22,81.20123416369067,68.30017951357193,93.86217773970834,Flagship Growth,forecast
2024-09-23,69.53906788311869,57.01229608244092,81.87771356136557,Flagship Growth,forecast
2024-09-24,69.64586662282915,56.44067112409046,83.03037863841122,Flagship Growth,forecast
2024-09-25,68.50169098523152,55.41566600365467,81.06647372971952,Flagship Growth,forecast
2024-09-26,68.19715301486366,55.20801421196112,80.96159876284408,Flagship Growth,forecast
2024-09-27,69.14288956553199,57.05774024668992,82.07797367660632,Flagship Growth,forecast
2024-09-28,82.7853730982703,70.53994690319986,95.33525237990148,Flagship Growth,forecast
2024-09-29,81.35929829745268,68.38668578897081,93.44762319746408,Flagship Growth,forecast
2024-09-30,69.77265052439348,57.79126086327679,82.15873685269568,Flagship Growth,forecast
2024-10-01,69.95902010308583,57.418242646721076,82.77628082100253,Flagship Growth,forecast
2024-10-02,68.89751657791612,56.17120237245357,81.8891799961742,Flagship Growth,forecast
2024-10-03,68.6775812421878,55.62395007889497,81.25932478049957,Flagship Growth,forecast
2024-10-04,69.70849364229551,57.05148398996677,82.39822033914062,Flagship Growth,forecast
2024-10-05,83.43522424199755,71.2099678399159,95.43763615954666,Flagship Growth,forecast
2024-10-06,82.09087031730613,69.3595250003847,94.84605015888579,Flagship Growth,forecast
2024-10-07,70.58177949821845,57.26836089448613,83.33559015389488,Flagship Growth,forecast
2024-10-08,70.8399231070438,59.27981700949237,82.70469841622136,Flagship Growth,forecast
2024-10-09,69.84287141261879,56.736108479375446,82.76248289530729,Flagship Growth,forecast
2024-10-10,69.67866696381245,56.37446372436092,83.69617114383412,Flagship Growth,forecast
2024-10-11,70.75538952925831,56.763832464081744,83.57072356131923,Flagship Growth,forecast
2024-10-12,84.51706268029095,72.29643319748378,97.58143500232552,Flagship Growth,forecast
2024-10-13,83.19613704315178,70.78898456307456,95.91639963545441,Flagship Growth,forecast
2024-10-14,71.69865276403624,58.48543065724879,84.51146138458702,Flagship Growth,forecast
2024-10-15,71.95664170548312,59.66476892721768,84.10295597028882,Flagship Growth,forecast
2024-10-16,70.94812015721702,59.40730257593858,83.72464815542237,Flagship Growth,forecast
2024-10-17,70.7619672383168,57.99496733155493,83.53473872462199,Flagship Growth,forecast
2024-10-18,71.80748191822546,59.82321053952098,84.93748473492433,Flagship Growth,forecast
2024-10-19,85.5302685088182,71.64599575491162,98.4875503511724,Flagship Growth,forecast
2024-10-20,84.16468589966674,71.87211594713847,95.99985934614243,Flagship Growth,forecast
2024-10-21,72.61896375562647,59.35395654939599,84.66638669148719,Flagship Growth,forecast
2024-10-22,72.82754729182713,60.44140279997635,85.45610418158707,Flagship Growth,forecast
2024-10-23,71.77102289435199,59.358918111552626,84.60624536378752,Flagship Growth,forecast
2024-10-24,71.54092160540469,59.19327318493349,84.64108772976928,Flagship Growth,forecast
2024-10-25,72.54919554139484,60.01716139647798,85.28700521263885,Flagship Growth,forecast
2024-10-26,86.24401947903853,72.9207183982736,99.0651839171886,Flagship Growth,forecast
2024-10-27,84.86215543409473,72.54701757782192,97.76379394700547,Flagship Growth,forecast
2024-10-28,73.3139860979999,61.75631801200216,85.86562490180174,Flagship Growth,forecast
2024-10-29,73.53578140513227,61.32824935037453,85.75715324557083,Flagship Growth,forecast
2024-10-30,72.50955308695757,59.936604409241646,84.94805193625147,Flagship Growth,forecast
2024-10-31,72.32779666578519,59.627625182634084,84.78245352484487,Flagship Growth,forecast
2024-11-01,73.40291815877173,61.09187750556048,86.21821609118562,Flagship Growth,forecast
2024-11-02,87.18299962447136,75.5264103380169,100.16716706443846,Flagship Growth,forecast
2024-11-03,85.9041429024874,72.47401600270241,97.88950147788063,Flagship Growth,forecast
2024-11-04,74.47549851281181,61.495651298734714,86.84643353899308,Flagship Growth,forecast
2024-11-05,74.83154461938163,62.63541159599576,88.34386799704149,Flagship Growth,forecast
2024-11-06,73.95197104966823,61.310864699086345,86.63277294793876,Flagship Growth,forecast
2024-11-07,73.92646744444363,62.12904848543294,87.80611794410775,Flagship Growth,forecast
2024-11-08,75.16421191945601,62.4519456497402,88.51020560978105,Flagship Growth,forecast
2024-11-09,89.10971298570048,75.57119395617704,102.71965742587486,Flagship Growth,forecast
2024-11-10,87.9952422289788,75.64748957867846,99.97213460306605,Flagship Growth,forecast
2024-11-11,76.72596244847476,63.78210085367092,89.50250586652976,Flagship Growth,forecast
2024-11-12,77.23231353083511,65.3885648089806,89.11726348752697,Flagship Growth,forecast
2024-11-13,76.49000813789056,64.22117066106712,89.60592531471075,Flagship Growth,forecast
2024-11-14,76.58493315995094,63.960224611143744,89.04446379870107,Flagship Growth,forecast
2024-11-15,77.9227500769029,64.48469095976812,89.89375629061762,Flagship Growth,forecast
2024-11-16,91.9448437088297,78.86915056159634,103.96546282045321,Flagship Growth,forecast
2024-11-17,90.88085366324604,78.3915339974009,103.4897040306762,Flagship Growth,forecast
2024-11-18,79.63389015042213,67.57631811573954,92.17195011421859,Flagship Growth,forecast
2024-11-19,80.13299367434884,68.58717697422968,92.68310864566098,Flagship Growth,forecast
2024-11-20,79.35318825118439,67.01250290027949,91.54638919203428,Flagship Growth,forecast
2024-11-21,79.38042210214955,66.62724505483676,92.28046258300262,Flagship Growth,forecast
2024-11-22,80.62118744457567,67.43083731307016,93.14858208602513,Flagship Growth,forecast
2024-11-23,94.51846788320017,82.39573621407271,107.75697294999365,Flagship Growth,forecast
2024-11-24,93.30424730637438,80.89923899954505,105.73806587723719,Flagship Growth,forecast
2024-11-25,81.88468215321001,69.79841672899292,94.93075284485953,Flagship Growth,forecast
2024-11-26,82.19249735683552,69.58551571779198,94.33614792066014,Flagship Growth,forecast
2024-11-27,81.20695700144498,69.44701057535997,93.60837003599383,Flagship Growth,forecast
2024-11-28,81.01870558430323,68.27635783929217,94.07764117217195,Flagship Growth,forecast
2024-11-29,112.17238996158599,99.52915433451503,124.25941556015286,Flagship Growth,forecast
2024-11-30,95.71690138362706,83.94273888716378,108.00070885125209,Flagship Growth,forecast
2024-12-01,94.288910799945,81.8516257144813,106.18303385647117,Flagship Growth,forecast
2024-12-02,82.66674285922754,70.36415518064108,95.19984579818805,Flagship Growth,forecast
2024-12-03,82.78821265457051,70.4768699040338,95.39749989054032,Flagship Growth,forecast
2024-12-04,81.6373440802681,69.10739850793989,93.8739649437685,Flagship Growth,forecast
2024-12-05,81.30908149228826,69.03299126864101,93.88795385333023,Flagship Growth,forecast
2024-12-06,82.21867642032618,68.22936608713715,94.95269958979225,Flagship Growth,forecast
2024-12-07,95.81740416538385,83.79268517124405,107.59226642808197,Flagship Growth,forecast
2024-12-08,94.3448505518116,80.72745444382373,105.89574589332969,Flagship Growth,forecast
2024-12-09,82.71387691651665,69.7617261281309,95.32730544257102,Flagship Growth,forecast
2024-12-10,82.86282953164744,70.656475264926,95.56017210838726,Flagship Growth,forecast
2024-12-11,81.77534989403635,68.20305569066272,94.34940961507894,Flagship Growth,forecast
2024-12-12,81.54508651290217,67.80566482879556,93.74617370365326,Flagship Growth,forecast
2024-12-13,82.5851062195906,69.89412493845549,95.18503628769685,Flagship Growth,forecast
2024-12-14,96.34365943297023,83.13631859050368,108.36033739313947,Flagship Growth,forecast
2024-12-15,95.05653857495966,82.79799556993758,108.72603665608803,Flagship Growth,forecast
2024-12-16,83.6321359968842,70.23589151364376,96.55336481141525,Flagship Growth,forecast
2024-12-17,84.00376528134589,71.26625573167378,96.7277075899814,Flagship Growth,forecast
2024-12-18,83.14959947469674,69.9654004206492,95.31625982120867,Flagship Growth,forecast
2024-12-19,83.15752353182283,69.89993910645035,94.40867702721404,Flagship Growth,forecast
2024-12-20,84.43469526375011,71.22794616942119,96.93746376901011,Flagship Growth,forecast
2024-12-21,98.42346520864984,86.5975706068822,111.63743597164206,Flagship Growth,forecast
2024-12-22,97.35389043647439,84.30844923491424,110.12346877800417,Flagship Growth,forecast
2024-12-23,86.12894440906159,73.60035613444256,99.23009603398717,Flagship Growth,forecast
2024-12-24,86.67698258471233,73.94096725652236,99.10025705744798,Flagship Growth,forecast
2024-12-25,115.2158463280811,101.57304077969192,127.99450656930712,Flagship Growth,forecast
2024-12-26,86.09766770609201,73.6483452996279,98.74826635570847,Flagship Growth,forecast
2024-12-27,87.45885915999524,74.90275633528987,98.97930406979279,Flagship Growth,forecast
2024-12-28,101.4957806675567,89.25153994206649,114.53268078510997,Flagship Growth,forecast
2024-12-29,100.43747217670135,88.5280059053056,113.36905642877582,Flagship Growth,forecast
2024-12-30,89.18685884474142,76.76814979961001,101.79671486887871,Flagship Growth,forecast
2024-12-31,89.67321887700413,77.21379399663047,103.15417583015825,Flagship Growth,forecast
2025-01-01,88.87223034862026,76.06812516719658,101.22840791539353,Flagship Growth,forecast
2025-01-02,88.87089114385965,76.73399851204536,101.75956163789002,Flagship Growth,forecast
2025-01-03,90.07710427296098,78.24830713639894,102.7295620221507,Flagship Growth,forecast
2025-01-04,103.93557813633724,90.90577374759162,116.58427642363037,Flagship Growth,forecast
2025-01-05,102.68027710777383,90.66101766084478,114.73975095629068,Flagship Growth,forecast
2025-01-06,91.21952612500979,77.90733270054658,103.5434464551879,Flagship Growth,forecast
2025-01-07,91.48833171627668,79.29903423589302,103.01767107570701,Flagship Growth,forecast
2025-01-08,90.46827285875861,77.04690793190258,103.02548379196385,Flagship Growth,forecast
2025-01-09,90.25226008607896,77.62136430959764,102.09797289745919,Flagship Growth,forecast
2025-01-10,91.25395953525947,78.05445558275655,103.59760823691711,Flagship Growth,forecast
2025-01-11,104.92353596122088,92.43034792683314,118.61745954389143,Flagship Growth,forecast
2025-01-12,103.49995444854954,91.33466675672688,116.21835177321859,Flagship Growth,forecast
2025-01-13,91.89594864679316,78.98325660809849,104.37697660077193,Flagship Growth,forecast
2025-01-14,92.05022175631544,79.00288303168809,104.94866087396986,Flagship Growth,forecast
2025-01-15,90.9472370147681,78.2046080265085,102.40312225464878,Flagship Growth,forecast
2025-01-16,90.68189891277311,78.28222875064293,102.42200626007744,Flagship Growth,forecast
2025-01-17,91.6689240198839,79.23444862232691,104.9453919744842,Flagship Growth,forecast
2025-01-18,105.35855695381775,92.38783046784103,117.4728687869453,Flagship Growth,forecast
2025-01-19,103.98887199926169,92.68249499829183,117.04091192200487,Flagship Growth,forecast
2025-01-20,92.47076822482865,79.33409228259879,105.68251667079723,Flagship Growth,forecast
2025-01-21,92.74022359417887,80.33467707278984,104.65568800291234,Flagship Growth,forecast
2025-01-22,91.77816335261043,79.19182390413899,104.73496503633686,Flagship Growth,forecast
2025-01-23,91.67524175200849,79.04923107133312,103.72348512347607,Flagship Growth,forecast
2025-01-24,92.84133319386268,80.00104711478092,105.4355954938322,Flagship Growth,forecast
2025-01-25,106.72138496068092,94.27805726103152,119.04801115637326,Flagship Growth,forecast
2025-01-26,105.54786821480864,92.92273133715446,117.46635875139732,Flagship Growth,forecast
2025-01-27,94.22593092591883,81.49602046143505,106.9755127657566,Flagship Growth,forecast
2025-01-28,94.68581379564617,81.52201197732215,107.12618494777227,Flagship Growth,forecast
2025-01-29,93.90287991476366,81.05736196941399,106.64682373652953,Flagship Growth,forecast
2025-01-30,93.96255268194994,81.0446781038456,106.21909998566733,Flagship Growth,forecast
2025-01-31,95.26995366801737,83.34161504100419,108.63216585686834,Flagship Growth,forecast
2025-02-01,109.26588846440774,96.75101084013845,122.5061275800034,Flagship Growth,forecast
2025-02-02,108.1794134419927,96.22586583499312,121.32049992699473,Flagship Growth,forecast
2025-02-03,96.91308381753693,85.27060434442087,110.54766885774445,Flagship Growth,forecast
2025-02-04,97.3954414089203,85.59334927969816,110.28681846123388,Flagship Growth,forecast
2025-02-05,96.60109078609202,84.65382444967784,109.36612525796428,Flagship Growth,forecast
2025-02-06,96.61565703029059,84.31684590386652,109.82464484521662,Flagship Growth,forecast
2025-02-07,97.84541622277452,85.4563123338436,110.63838866544297,Flagship Growth,forecast
2025-02-08,111.73324690649933,99.47610089459756,124.56175737043237,Flagship Growth,forecast
2025-02-09,110.5111364164929,99.09440797882719,122.09486579123853,Flagship Growth,forecast
2025-02-10,99.0853441823551,87.26238910759362,111.37503696815145,Flagship Growth,forecast
2025-02-11,99.3887827795358,87.51877552768532,111.7653337329183,Flagship Growth,forecast
2025-02-12,98.40096845414105,85.83682082646311,111.37270423601275,Flagship Growth,forecast
2025-02-13,98.21283788949721,86.13616759069154,110.62951876050671,Flagship Growth,forecast
2025-02-14,99.23622632714934,86.8787075490394,112.30017715092241,Flagship Growth,forecast
2025-02-15,112.91965960295937,99.74311296681918,124.3983029916765,Flagship Growth,forecast
2025-02-16,111.5006985127267,99.10127910392076,123.2663517247494,Flagship Growth,forecast
2025-02-17,99.89094220419402,87.48263989908469,112.10591782782463,Flagship Growth,forecast
2025-02-18,100.02825591033371,88.65597395170622,113.03106651511318,Flagship Growth,forecast
2025-02-19,98.8965791019887,85.80573627681297,111.99550061679032,Flagship Growth,forecast
2025-02-20,98.59061487520623,85.67132852822407,110.89226280232732,Flagship Growth,forecast
2025-02-21,99.52519930963155,87.08355233731349,112.55404643543828,Flagship Growth,forecast
2025-02-22,113.15100645786158,100.26419744112624,125.66968794451323,Flagship Growth,forecast
2025-02-23,111.70682986584868,98.73520106556289,123.74066290472004,Flagship Growth,forecast
2025-02-24,100.10454912387394,86.34484072222901,112.75941147274472,Flagship Growth,forecast
2025-02-25,100.28134782936114,88.1028987721685,113.11395970213941,Flagship Growth,forecast
2025-02-26,99.21953934140578,85.55175584949117,112.3396824100713,Flagship Growth,forecast
2025-02-27,99.01130066916393,86.45229954972646,111.98210985650883,Flagship Growth,forecast
2025-02-28,100.06811199613404,88.17265734531352,112.5821148326938,Flagship Growth,forecast
2025-03-01,113.83655553960897,101.29745261586632,126.70863978194888,Flagship Growth,forecast
2025-03-02,112.55071201299268,99.55325981538478,124.89741830195747,Flagship Growth,forecast
2025-03-03,101.11725996202661,87.8999279328251,114.38703002846424,Flagship Growth,forecast
2025-03-04,101.46784062075729,89.37775331647885,114.08374225109588,Flagship Growth,forecast
2025-03-05,100.57904053367567,87.95372857163336,112.49492620698305,Flagship Growth,forecast
2025-03-06,100.53728786681853,89.11063751220613,114.1725626079194,Flagship Growth,forecast
2025-03-07,101.74845533465967,89.09552840933246,114.23256316630932,Flagship Growth,forecast
2025-03-08,115.65381883609311,103.47500407480015,128.62736995821402,Flagship Growth,forecast
2025-03-09,114.48260556304189,102.26891498743882,126.27767253000775,Flagship Growth,forecast
2025-03-10,103.13723257661282,89.8012793501902,115.27243257001867,Flagship Growth,forecast
2025-03-11,103.54579456884535,90.48327900673453,116.7924240051586,Flagship Growth,forecast
2025-03-12,102.68214958925026,89.77539344764382,115.1644450958417,Flagship Growth,forecast
2025-03-13,102.6308957474962,90.77327290486178,116.47470759406349,Flagship Growth,forecast
2025-03-14,103.79702954748029,91.64954719594276,115.58966915301045,Flagship Growth,forecast
2025-03-15,117.62193337651617,104.34594955605088,129.91345968505945,Flagship Growth,forecast
2025-03-16,116.33592509035839,104.49708832769653,128.96922465134045,Flagship Growth,forecast
2025-03-17,104.84347063355318,92.51228258606426,116.89073475057808,Flagship Growth,forecast
2025-03-18,105.07561912997285,92.19056156851636,117.67032143524249,Flagship Growth,forecast
2025-03-19,104.01001068464316,91.78373737536839,116.0503057092388,Flagship Growth,forecast
2025-03-20,103.7357520801474,90.2826558383464,116.57858155302142,Flagship Growth,forecast
2025-03-21,104.66295383678008,92.70781899173667,117.97901912284235,Flagship Growth,forecast
2025-03-22,118.23857954012404,105.57012033750483,130.59464509731126,Flagship Growth,forecast
2025-03-23,116.69884422448868,104.44953570573641,129.6286815183358,Flagship Growth,forecast
2025-03-24,104.9542669596577,92.32901890237875,116.92379981730946,Flagship Growth,forecast
2025-03-25,104.94194152365374,92.5056187534635,116.7296682449234,Flagship Growth,forecast
2025-03-26,103.64537996694958,90.66899662548026,115.78464499677882,Flagship Growth,forecast
2025-03-27,103.15922880115579,91.30091764710767,115.01911812353829,Flagship Growth,forecast
2025-03-28,103.89865569125008,91.7460072975671,117.44565161578211,Flagship Growth,forecast
2025-03-29,117.31506169965331,104.45841262026653,129.06442988298997,Flagship Growth,forecast
2025-03-30,115.64835963585588,103.67385204090688,127.98709873575652,Flagship Growth,forecast
2025-03-31,103.81192693861031,91.28748890220979,115.64663040101628,Flagship Growth,forecast
2021-08-01,12.0,12.0,12.0,Promo Dependent,actual
2021-08-02,11.0,11.0,11.0,Promo Dependent,actual
2021-08-03,11.0,11.0,11.0,Promo Dependent,actual
2021-08-04,12.0,12.0,12.0,Promo Dependent,actual
2021-08-05,12.0,12.0,12.0,Promo Dependent,actual
2021-08-06,16.0,16.0,16.0,Promo Dependent,actual
2021-08-07,11.0,11.0,11.0,Promo Dependent,actual
2021-08-08,12.0,12.0,12.0,Promo Dependent,actual
2021-08-09,12.0,12.0,12.0,Promo Dependent,actual
2021-08-10,12.0,12.0,12.0,Promo Dependent,actual
2021-08-11,12.0,12.0,12.0,Promo Dependent,actual
2021-08-12,9.0,9.0,9.0,Promo Dependent,actual
2021-08-13,10.0,10.0,10.0,Promo Dependent,actual
2021-08-14,9.0,9.0,9.0,Promo Dependent,actual
2021-08-15,13.0,13.0,13.0,Promo Dependent,actual
2021-08-16,15.0,15.0,15.0,Promo Dependent,actual
2021-08-17,11.0,11.0,11.0,Promo Dependent,actual
2021-08-18,12.0,12.0,12.0,Promo Dependent,actual
2021-08-19,8.0,8.0,8.0,Promo Dependent,actual
2021-08-20,8.0,8.0,8.0,Promo Dependent,actual
2021-08-21,15.0,15.0,15.0,Promo Dependent,actual
2021-08-22,16.0,16.0,16.0,Promo Dependent,actual
2021-08-23,13.0,13.0,13.0,Promo Dependent,actual
2021-08-24,10.0,10.0,10.0,Promo Dependent,actual
2021-08-25,12.0,12.0,12.0,Promo Dependent,actual
2021-08-26,10.0,10.0,10.0,Promo Dependent,actual
2021-08-27,10.0,10.0,10.0,Promo Dependent,actual
2021-08-28,11.0,11.0,11.0,Promo Dependent,actual
2021-08-29,11.0,11.0,11.0,Promo Dependent,actual
2021-08-30,9.0,9.0,9.0,Promo Dependent,actual
2021-08-31,15.0,15.0,15.0,Promo Dependent,actual
2021-09-01,9.0,9.0,9.0,Promo Dependent,actual
2021-09-02,13.0,13.0,13.0,Promo Dependent,actual
2021-09-03,16.0,16.0,16.0,Promo Dependent,actual
2021-09-04,15.0,15.0,15.0,Promo Dependent,actual
2021-09-05,12.0,12.0,12.0,Promo Dependent,actual
2021-09-06,10.0,10.0,10.0,Promo Dependent,actual
2021-09-07,10.0,10.0,10.0,Promo Dependent,actual
2021-09-08,14.0,14.0,14.0,Promo Dependent,actual
2021-09-09,12.0,12.0,12.0,Promo Dependent,actual
2021-09-10,9.0,9.0,9.0,Promo Dependent,actual
2021-09-11,16.0,16.0,16.0,Promo Dependent,actual
2021-09-12,13.0,13.0,13.0,Promo Dependent,actual
2021-09-13,11.0,11.0,11.0,Promo Dependent,actual
2021-09-14,13.0,13.0,13.0,Promo Dependent,actual
2021-09-15,12.0,12.0,12.0,Promo Dependent,actual
2021-09-16,16.0,16.0,16.0,Promo Dependent,actual
2021-09-17,12.0,12.0,12.0,Promo Dependent,actual
2021-09-18,13.0,13.0,13.0,Promo Dependent,actual
2021-09-19,10.0,10.0,10.0,Promo Dependent,actual
2021-09-20,14.0,14.0,14.0,Promo Dependent,actual
2021-09-21,7.0,7.0,7.0,Promo Dependent,actual
2021-09-22,13.0,13.0,13.0,Promo Dependent,actual
2021-09-23,11.0,11.0,11.0,Promo Dependent,actual
2021-09-24,15.0,15.0,15.0,Promo Dependent,actual
2021-09-25,12.0,12.0,12.0,Promo Dependent,actual
2021-09-26,14.0,14.0,14.0,Promo Dependent,actual
2021-09-27,11.0,11.0,11.0,Promo Dependent,actual
2021-09-28,9.0,9.0,9.0,Promo Dependent,actual
2021-09-29,12.0,12.0,12.0,Promo Dependent,actual
2021-09-30,8.0,8.0,8.0,Promo Dependent,actual
2021-10-01,9.0,9.0,9.0,Promo Dependent,actual
2021-10-02,17.0,17.0,17.0,Promo Dependent,actual
2021-10-03,15.0,15.0,15.0,Promo Dependent,actual
