ds,yhat,yhat_lower,yhat_upper,sku,type
2024-09-14,12.0,12.0,12.0,Promo Dependent,actual
2024-09-15,18.0,18.0,18.0,Promo Dependent,actual
2024-09-16,8.0,8.0,8.0,Promo Dependent,actual
2024-09-17,9.0,9.0,9.0,Promo Dependent,actual
2024-09-18,7.0,7.0,7.0,Promo Dependent,actual
2024-09-19,6.0,6.0,6.0,Promo Dependent,actual
2024-09-20,13.0,13.0,13.0,Promo Dependent,actual
2024-09-21,14.0,14.0,14.0,Promo Dependent,actual
2024-09-22,15.0,15.0,15.0,Promo Dependent,actual
2024-09-23,11.0,11.0,11.0,Promo Dependent,actual
2024-09-24,10.0,10.0,10.0,Promo Dependent,actual
2024-09-25,10.0,10.0,10.0,Promo Dependent,actual
2024-09-26,8.0,8.0,8.0,Promo Dependent,actual
2024-09-27,8.0,8.0,8.0,Promo Dependent,actual
2024-09-28,17.0,17.0,17.0,Promo Dependent,actual
2024-09-29,12.0,12.0,12.0,Promo Dependent,actual
2024-09-30,12.0,12.0,12.0,Promo Dependent,actual
2024-10-01,12.0,12.0,12.0,Promo Dependent,actual
2024-10-02,12.0,12.0,12.0,Promo Dependent,actual
2024-10-03,11.0,11.0,11.0,Promo Dependent,actual
2024-10-04,13.0,13.0,13.0,Promo Dependent,actual
2024-10-05,12.0,12.0,12.0,Promo Dependent,actual
2024-10-06,12.0,12.0,12.0,Promo Dependent,actual
2024-10-07,11.0,11.0,11.0,Promo Dependent,actual
2024-10-08,12.0,12.0,12.0,Promo Dependent,actual
2024-10-09,9.0,9.0,9.0,Promo Dependent,actual
2024-10-10,11.0,11.0,11.0,Promo Dependent,actual
2024-10-11,12.0,12.0,12.0,Promo Dependent,actual
2024-10-12,13.0,13.0,13.0,Promo Dependent,actual
2024-10-13,13.0,13.0,13.0,Promo Dependent,actual
2024-10-14,12.0,12.0,12.0,Promo Dependent,actual
2024-10-15,13.0,13.0,13.0,Promo Dependent,actual
2024-10-16,9.0,9.0,9.0,Promo Dependent,actual
2024-10-17,9.0,9.0,9.0,Promo Dependent,actual
2024-10-18,9.0,9.0,9.0,Promo Dependent,actual
2024-10-19,15.0,15.0,15.0,Promo Dependent,actual
2024-10-20,12.0,12.0,12.0,Promo Dependent,actual
2024-10-21,13.0,13.0,13.0,Promo Dependent,actual
2024-10-22,14.0,14.0,14.0,Promo Dependent,actual
2024-10-23,7.0,7.0,7.0,Promo Dependent,actual
2024-10-24,12.0,12.0,12.0,Promo Dependent,actual
2024-10-25,11.0,11.0,11.0,Promo Dependent,actual
2024-10-26,15.0,15.0,15.0,Promo Dependent,actual
2024-10-27,12.0,12.0,12.0,Promo Dependent,actual
2024-10-28,10.0,10.0,10.0,Promo Dependent,actual
2024-10-29,10.0,10.0,10.0,Promo Dependent,actual
2024-10-30,7.0,7.0,7.0,Promo Dependent,actual
2024-10-31,12.0,12.0,12.0,Promo Dependent,actual
2024-11-01,15.0,15.0,15.0,Promo Dependent,actual
2024-11-02,14.0,14.0,14.0,Promo Dependent,actual
2024-11-03,17.0,17.0,17.0,Promo Dependent,actual
2024-11-04,10.0,10.0,10.0,Promo Dependent,actual
2024-11-05,9.0,9.0,9.0,Promo Dependent,actual
2024-11-06,10.0,10.0,10.0,Promo Dependent,actual
2024-11-07,13.0,13.0,13.0,Promo Dependent,actual
2024-11-08,10.0,10.0,10.0,Promo Dependent,actual
2024-11-09,15.0,15.0,15.0,Promo Dependent,actual
2024-11-10,9.0,9.0,9.0,Promo Dependent,actual
2024-11-11,11.0,11.0,11.0,Promo Dependent,actual
2024-11-12,12.0,12.0,12.0,Promo Dependent,actual
2024-11-13,11.0,11.0,11.0,Promo Dependent,actual
2024-11-14,7.0,7.0,7.0,Promo Dependent,actual
2024-11-15,11.0,11.0,11.0,Promo Dependent,actual
2024-11-16,15.0,15.0,15.0,Promo Dependent,actual
2024-11-17,18.0,18.0,18.0,Promo Dependent,actual
2024-11-18,10.0,10.0,10.0,Promo Dependent,actual
2024-11-19,8.0,8.0,8.0,Promo Dependent,actual
2024-11-20,10.0,10.0,10.0,Promo Dependent,actual
2024-11-21,12.0,12.0,12.0,Promo Dependent,actual
2024-11-22,12.0,12.0,12.0,Promo Dependent,actual
2024-11-23,13.0,13.0,13.0,Promo Dependent,actual
2024-11-24,14.0,14.0,14.0,Promo Dependent,actual
2024-11-26,11.0,11.0,11.0,Promo Dependent,actual
2024-11-27,12.0,12.0,12.0,Promo Dependent,actual
2024-11-28,14.0,14.0,14.0,Promo Dependent,actual
2024-11-29,78.2199999999998,78.2199999999998,78.2199999999998,Promo Dependent,actual
2024-11-30,11.0,11.0,11.0,Promo Dependent,actual
2024-12-01,19.0,19.0,19.0,Promo Dependent,actual
2024-12-02,78.2199999999998,78.2199999999998,78.2199999999998,Promo Dependent,actual
2024-12-03,7.0,7.0,7.0,Promo Dependent,actual
2024-12-04,13.0,13.0,13.0,Promo Dependent,actual
2024-12-05,13.0,13.0,13.0,Promo Dependent,actual
2024-12-06,10.0,10.0,10.0,Promo Dependent,actual
2024-12-07,22.0,22.0,22.0,Promo Dependent,actual
2024-12-08,0.0,0.0,0.0,Promo Dependent,actual
2024-12-09,8.0,8.0,8.0,Promo Dependent,actual
2024-12-10,8.0,8.0,8.0,Promo Dependent,actual
2024-12-11,10.0,10.0,10.0,Promo Dependent,actual
2024-12-12,9.0,9.0,9.0,Promo Dependent,actual
2024-12-13,7.0,7.0,7.0,Promo Dependent,actual
2024-12-14,13.0,13.0,13.0,Promo Dependent,actual
2024-12-15,16.0,16.0,16.0,Promo Dependent,actual
2024-12-16,13.0,13.0,13.0,Promo Dependent,actual
2024-12-17,12.0,12.0,12.0,Promo Dependent,actual
2024-12-18,13.0,13.0,13.0,Promo Dependent,actual
2024-12-19,14.0,14.0,14.0,Promo Dependent,actual
2024-12-20,10.0,10.0,10.0,Promo Dependent,actual
2024-12-21,13.0,13.0,13.0,Promo Dependent,actual
2024-12-22,15.0,15.0,15.0,Promo Dependent,actual
2024-12-23,12.0,12.0,12.0,Promo Dependent,actual
2024-12-24,14.0,14.0,14.0,Promo Dependent,actual
2024-12-25,78.2199999999998,78.2199999999998,78.2199999999998,Promo Dependent,actual
2024-12-26,7.0,7.0,7.0,Promo Dependent,actual
2024-12-27,9.0,9.0,9.0,Promo Dependent,actual
2024-12-28,10.0,10.0,10.0,Promo Dependent,actual
2024-12-29,11.0,11.0,11.0,Promo Dependent,actual
2024-12-30,11.0,11.0,11.0,Promo Dependent,actual
2024-12-31,12.0,12.0,12.0,Promo Dependent,actual
2021-08-01,12.982323087515255,3.4018337649875092,21.699741618894812,Promo Dependent,forecast
2021-08-02,12.453954747597704,3.3973136212384287,20.746467677062178,Promo Dependent,forecast
2021-08-03,11.394874085129832,2.7862181335576635,20.849848688205388,Promo Dependent,forecast
2021-08-04,9.921070476066415,1.140695855824663,19.14596870759118,Promo Dependent,forecast
2021-08-05,10.347699647415723,2.1131839352202784,19.73934242313669,Promo Dependent,forecast
2021-08-06,11.3048518064031,3.190824440139568,19.9010479030566,Promo Dependent,forecast
2021-08-07,13.23656156110321,3.8584148710395243,22.083896265399286,Promo Dependent,forecast
2021-08-08,12.727987560112577,3.8690660353306354,21.125537835160838,Promo Dependent,forecast
2021-08-09,12.231932123877979,3.0891984936907866,21.77335570376462,Promo Dependent,forecast
2021-08-10,11.19498407664997,2.2674342069551616,20.34685306194493,Promo Dependent,forecast
2021-08-11,9.734620226229076,0.16127611785555862,18.595379108834518,Promo Dependent,forecast
2021-08-12,10.167756031174537,0.9996283121350273,18.636510903510807,Promo Dependent,forecast
2021-08-13,11.126430228011344,3.367753031148303,20.479677321937128,Promo Dependent,forecast
2021-08-14,13.05672680055518,3.809698913820873,21.55658746476842,Promo Dependent,forecast
2021-08-15,12.545865317439105,3.562424794878336,21.943334952586426,Promo Dependent,forecast
2021-08-16,12.048633016917385,3.349849104654585,20.90374700174727,Promo Dependent,forecast
2021-08-17,11.013444861981103,1.9028722035701784,19.41736756944284,Promo Dependent,forecast
2021-08-18,9.559369837832266,1.1280629078526625,18.124943583156625,Promo Dependent,forecast
2021-08-19,10.004616576795911,1.1378760268027692,18.916079764268986,Promo Dependent,forecast
2021-08-20,10.9821652680152,2.5032882437653448,20.245290913492283,Promo Dependent,forecast
2021-08-21,12.938650988999523,3.601697316592504,21.777952238517123,Promo Dependent,forecast
2021-08-22,12.461430754719554,3.0894667331635013,21.469651384614654,Promo Dependent,forecast
2021-08-23,12.00500840782549,3.062696672395321,20.729142436476664,Promo Dependent,forecast
2021-08-24,11.017103769641805,2.255628684195556,20.272390465732126,Promo Dependent,forecast
2021-08-25,9.61570396704457,0.6034237725345549,18.676527889994063,Promo Dependent,forecast
2021-08-26,10.117589122409488,1.1997571312753712,19.14279497168168,Promo Dependent,forecast
2021-08-27,11.154017954694961,2.364917632836027,20.14942476748151,Promo Dependent,forecast
2021-08-28,13.16967655398749,4.846254827547253,22.3150637746041,Promo Dependent,forecast
2021-08-29,12.74982034640151,3.7364061089000837,21.273614191360778,Promo Dependent,forecast
2021-08-30,12.346780763537332,2.9495229980569806,21.68776832903529,Promo Dependent,forecast
2021-08-31,11.406120181686875,2.489643800321863,20.4712612278752,Promo Dependent,forecast
2021-09-01,10.04377003865294,0.7883883084294018,19.01595022148308,Promo Dependent,forecast
2021-09-02,10.574641253964234,1.152280497868312,19.69038968485236,Promo Dependent,forecast
2021-09-03,11.628389484849688,2.7775256707813596,20.143444867073654,Promo Dependent,forecast
2021-09-04,13.648435609678474,4.884080281931617,23.45784486369996,Promo Dependent,forecast
2021-09-05,13.21916882523418,4.376540366536441,22.162063648826162,Promo Dependent,forecast
2021-09-06,12.792501569432416,3.4618717892915587,21.06457234179305,Promo Dependent,forecast
2021-09-07,11.81405793794266,2.3310680674825712,20.209861972483697,Promo Dependent,forecast
2021-09-08,10.400329077349197,1.1393594431031904,19.578114097833144,Promo Dependent,forecast
2021-09-09,10.867283777302568,1.5443785294989698,19.69665333122375,Promo Dependent,forecast
2021-09-10,11.846116448002368,3.0059965806167352,20.634741312288273,Promo Dependent,forecast
2021-09-11,13.78223310511446,4.587576325583132,22.695435285747596,Promo Dependent,forecast
2021-09-12,13.262403535718098,3.9359919156932683,22.19472693919313,Promo Dependent,forecast
2021-09-13,12.741250239408918,3.8023580171464735,21.8585622749284,Promo Dependent,forecast
2021-09-14,11.66735765772375,2.4778244386082666,20.555142505590418,Promo Dependent,forecast
2021-09-15,10.160337524089066,0.9431879168626117,19.19406671843735,Promo Dependent,forecast
2021-09-16,10.539341285013512,0.9423542914011912,19.3835443978771,Promo Dependent,forecast
2021-09-17,11.438704822600306,2.8081613080877497,20.74069165774408,Promo Dependent,forecast
2021-09-18,13.306829362483718,4.115584425665603,22.497625420928784,Promo Dependent,forecast
2021-09-19,12.73323013873093,3.543203548160829,21.720487586881873,Promo Dependent,forecast
2021-09-20,12.174926781462688,3.224757841922391,21.14214973294754,Promo Dependent,forecast
2021-09-21,11.08246227400069,1.8635192547819222,20.28053952105981,Promo Dependent,forecast
2021-09-22,9.576889406157132,0.5367798197103436,18.48322190886128,Promo Dependent,forecast
2021-09-23,9.978218486370087,1.2792236728096993,19.571219885586615,Promo Dependent,forecast
2021-09-24,10.921013960319659,2.378068492836513,19.828342093777664,Promo Dependent,forecast
2021-09-25,12.85324576448799,3.307414283817512,22.284249518119537,Promo Dependent,forecast
2021-09-26,12.363328389058532,3.263393420106931,21.39504456206322,Promo Dependent,forecast
2021-09-27,11.906522424797961,2.782508100980597,20.66204386157903,Promo Dependent,forecast
2021-09-28,10.930985620870745,1.7952038870723523,19.28798389867835,Promo Dependent,forecast
2021-09-29,9.554811915560474,0.701117153138105,18.572290741804306,Promo Dependent,forecast
2021-09-30,10.094551096381924,1.2656817677669596,17.86068108821896,Promo Dependent,forecast
2021-10-01,11.180895012821725,2.887619884636598,20.442503124603338,Promo Dependent,forecast
2021-10-02,13.25763386929195,4.644699330374498,22.71464417573525,Promo Dependent,forecast
2021-10-03,12.908812755903607,3.6558222671526375,21.3387628188804,Promo Dependent,forecast
2021-10-04,12.585259935330274,3.034244658935798,21.818927458921145,Promo Dependent,forecast
2021-10-05,11.730770308070678,1.9167401174364371,20.521484993528777,Promo Dependent,forecast
2021-10-06,10.459278667418937,2.1591544041124098,19.698720329686495,Promo Dependent,forecast
2021-10-07,11.083511415934014,2.213337671156231,19.3210376008391,Promo Dependent,forecast
2021-10-08,12.230798664696145,2.4043275677317317,20.769251486248383,Promo Dependent,forecast
2021-10-09,14.342146343051208,5.686797802284391,23.49103320845158,Promo Dependent,forecast
2021-10-10,13.999494796344546,5.455096083386941,23.300205967904507,Promo Dependent,forecast
2021-10-11,13.652332042979989,4.594075836961815,23.167262627780612,Promo Dependent,forecast
2021-10-12,12.743942203051699,4.512847449151832,21.515959787170853,Promo Dependent,forecast
2021-10-13,11.388621330823224,2.2338716927883993,20.791161666273766,Promo Dependent,forecast
2021-10-14,11.900347552657555,2.6692580089142286,21.055271988303097,Promo Dependent,forecast
2021-10-15,12.908586332771112,4.380505961782589,21.74275542499385,Promo Dependent,forecast
2021-10-16,14.857330109494969,5.211620445691044,23.889894685152864,Promo Dependent,forecast
2021-10-17,14.332299131250267,5.276323082093804,23.543406067045783,Promo Dependent,forecast
2021-10-18,13.78747275317154,5.296902026113596,23.514327140246063,Promo Dependent,forecast
2021-10-19,12.671233514188573,3.7876759167071476,21.87283778967706,Promo Dependent,forecast
2021-10-20,11.103458710383013,2.145214465779438,19.683201625691357,Promo Dependent,forecast
2021-10-21,11.404049468873728,2.126785730809578,19.62507331920766,Promo Dependent,forecast
2021-10-22,12.208581772506509,3.400252887159774,21.504477354497006,Promo Dependent,forecast
2021-10-23,13.967182757930923,5.0541025245789335,23.69722540052053,Promo Dependent,forecast
2021-10-24,13.271563514605411,4.256381941070946,22.69139036668998,Promo Dependent,forecast
2021-10-25,12.581382255309677,3.359491678776295,22.249337756915672,Promo Dependent,forecast
2021-10-26,11.350224865947842,2.6027801717184422,20.316154127699118,Promo Dependent,forecast
2021-10-27,9.702542185647477,1.08268161661483,18.334410432784058,Promo Dependent,forecast
2021-10-28,9.962038467453237,0.6567490293689511,19.146995850688945,Promo Dependent,forecast
2021-10-29,10.767199611769765,2.0358777597347806,19.015773236368958,Promo Dependent,forecast
2021-10-30,12.570068189559217,3.8498652799465267,21.41222155928015,Promo Dependent,forecast
2021-10-31,11.963199642757527,2.935675357639359,20.2834593340777,Promo Dependent,forecast
2021-11-01,11.40597604885248,2.2333139314548474,20.22649476004749,Promo Dependent,forecast
2021-11-02,10.350566256674645,1.3830521423662545,19.62511724260444,Promo Dependent,forecast
2021-11-03,8.918872767089423,-0.13199141783174526,17.438821858309854,Promo Dependent,forecast
2021-11-04,9.43096001775982,0.7957931070294277,18.395203070174972,Promo Dependent,forecast
2021-11-05,10.520652044608983,1.1054320448713773,19.688578336174327,Promo Dependent,forecast
2021-11-06,12.634405097252111,3.674886923283075,21.305843003799684,Promo Dependent,forecast
2021-11-07,12.35838736803472,3.5749661580894547,21.60905168973923,Promo Dependent,forecast
2021-11-08,12.144939259145112,3.0724254801135475,21.081089107698205,Promo Dependent,forecast
2021-11-09,11.43869937335308,2.7778181760436125,20.63340020466982,Promo Dependent,forecast
2021-11-10,10.353732415306814,1.5198569354645624,19.729222895183234,Promo Dependent,forecast
2021-11-11,11.20214902119061,2.6941671774021523,20.618819637944295,Promo Dependent,forecast
2021-11-12,12.609900517851514,3.8850317192199846,21.226944649375895,Promo Dependent,forecast
2021-11-13,15.015849020593393,6.26209218109792,24.069323264121095,Promo Dependent,forecast
2021-11-14,14.999039806018846,6.135825576348127,24.243752123997467,Promo Dependent,forecast
2021-11-15,15.005344248151644,5.959662327397748,23.14581010030346,Promo Dependent,forecast
2021-11-16,14.473753596285047,5.676577963225148,23.33503095559242,Promo Dependent,forecast
2021-11-17,13.513655238981721,4.3741062895829605,22.539018469219375,Promo Dependent,forecast
2021-11-18,14.433577420866577,5.673186688671836,23.299841232890895,Promo Dependent,forecast
2021-11-19,15.857081966930085,7.228844129399154,25.17490190713296,Promo Dependent,forecast
2021-11-20,18.221902679409773,9.370387327421994,26.785490733340804,Promo Dependent,forecast
2021-11-21,18.107254379751993,9.437432766846479,27.12759648095925,Promo Dependent,forecast
2021-11-22,17.96047975776858,8.691465518900031,26.515129531168554,Promo Dependent,forecast
2021-11-23,17.223314051783916,8.633952923535507,26.281362496667313,Promo Dependent,forecast
2021-11-24,16.009099831507193,7.032000447215319,24.528069345638453,Promo Dependent,forecast
2021-11-25,16.63143934507527,8.699206386353616,25.726624164784923,Promo Dependent,forecast
2021-11-26,17.719966309462492,9.206763156315684,26.303398302840368,Promo Dependent,forecast
2021-11-27,19.719337902109125,10.806472042646826,28.69987197054165,Promo Dependent,forecast
2021-11-28,19.216375704924417,10.407154291754429,27.972785691682027,Promo Dependent,forecast
2021-11-29,18.666527126104313,9.699501395177206,27.473123471876054,Promo Dependent,forecast
2021-11-30,17.51993215367626,8.506797849794335,26.434917277693195,Promo Dependent,forecast
2021-12-01,15.898432877600973,7.05503029887637,24.314825297421816,Promo Dependent,forecast
2021-12-02,16.124018604325368,7.439929318962615,25.12360087101992,Promo Dependent,forecast
2021-12-03,16.83439385442562,7.965312392771315,25.31810783164741,Promo Dependent,forecast
2021-12-04,18.481775316237737,9.393008209225803,27.551213066371332,Promo Dependent,forecast
2021-12-05,17.6598515806319,8.613386234135836,26.04825180013933,Promo Dependent,forecast
2021-12-06,16.830081877516182,7.062081124989344,26.197307271317758,Promo Dependent,forecast
2021-12-07,15.447622856928865,6.361613293539317,24.53333114000287,Promo Dependent,forecast
2021-12-08,13.638224422788944,4.538392957406983,23.46596645400057,Promo Dependent,forecast
2021-12-09,13.726590298222744,5.048936571122133,22.888091369011445,Promo Dependent,forecast
2021-12-10,14.351892678641088,5.121773979690343,23.528703290545053,Promo Dependent,forecast
2021-12-11,15.966548266146313,6.707550828966847,24.77918834063197,Promo Dependent,forecast
2021-12-12,15.16318985588381,6.464174829169142,24.18465620190278,Promo Dependent,forecast
2021-12-13,14.40100915901793,5.585141961677713,23.61780362231591,Promo Dependent,forecast
2021-12-14,13.131758506033538,4.76924798319703,21.94014015911829,Promo Dependent,forecast
2021-12-15,11.476750217508322,3.053288291974725,20.43042322765443,Promo Dependent,forecast
2021-12-16,11.755346343457553,2.6835713753198394,20.987419480257334,Promo Dependent,forecast
2021-12-17,12.600624477579716,3.0871569914386385,20.890670772199414,Promo Dependent,forecast
2021-12-18,14.45832272152507,5.315033238614019,23.088879059415163,Promo Dependent,forecast
2021-12-19,13.913993301571795,5.02299477260592,22.800230618422066,Promo Dependent,forecast
2021-12-20,13.419535534894571,4.600993606318128,22.653780336639517,Promo Dependent,forecast
2021-12-21,12.419390621379097,3.066995593593252,21.10280078900603,Promo Dependent,forecast
2021-12-22,11.027731843198099,2.5007143352329497,19.98632161587798,Promo Dependent,forecast
2021-12-23,11.557137774809313,2.310517402287099,20.28936467703547,Promo Dependent,forecast
2021-12-24,12.634429357102896,3.588853240966606,21.950383922852826,Promo Dependent,forecast
2021-12-25,14.699769436584354,5.829040961835461,24.183413261690916,Promo Dependent,forecast
2021-12-26,14.333950296522403,5.3592105667976675,23.367084406013944,Promo Dependent,forecast
2021-12-27,13.985036506590594,4.966124421842027,23.00341945585385,Promo Dependent,forecast
2021-12-28,13.094642889818472,4.352614370222069,21.663484897285112,Promo Dependent,forecast
2021-12-29,11.77517927369593,2.6777092169076324,21.28768168676081,Promo Dependent,forecast
2021-12-30,12.338548521316644,2.5178409936252644,21.137655770065646,Promo Dependent,forecast
2021-12-31,13.411978421533785,5.169077181843111,22.33107169003807,Promo Dependent,forecast
2022-01-01,15.437086596892335,6.075520283454379,24.551190543838022,Promo Dependent,forecast
2022-01-02,14.99710532300976,5.702113875749985,24.23969415086746,Promo Dependent,forecast
2022-01-04,13.521813913253347,4.112841292173007,22.336080375823958,Promo Dependent,forecast
2022-01-05,12.049424350739635,2.64603686868117,21.348983139756914,Promo Dependent,forecast
2022-01-06,12.443450577181098,3.299625721935587,21.667921812690373,Promo Dependent,forecast
2022-01-07,13.33674851934847,4.729646433477671,22.410466017997766,Promo Dependent,forecast
2022-01-08,15.176745958195454,5.7599619540869496,24.120449644663406,Promo Dependent,forecast
2022-01-09,14.552499841809599,5.522051219341385,23.473983998061314,Promo Dependent,forecast
2022-01-10,13.921085627470514,5.525634838158532,22.468624634425833,Promo Dependent,forecast
2022-01-11,12.733605861915477,4.236658965726001,21.652223674928443,Promo Dependent,forecast
2022-01-12,11.112157441782575,2.480228528717649,20.518526903889786,Promo Dependent,forecast
2022-01-13,11.378251931834793,2.593958507953532,19.844513000703294,Promo Dependent,forecast
2022-01-14,12.16837730582138,3.2295184604312053,21.070188269238454,Promo Dependent,forecast
2022-01-15,13.932807732210991,5.546385721029039,22.969405969032078,Promo Dependent,forecast
2022-01-16,13.262595232792297,4.153903249786836,22.813512217293976,Promo Dependent,forecast
2022-01-17,12.615918885757374,3.6309276378249313,21.761894128548374,Promo Dependent,forecast
2022-01-18,11.444079525125302,2.711837521740743,20.054413287027018,Promo Dependent,forecast
2022-01-19,9.868479337840204,1.328470935105332,19.366549728379557,Promo Dependent,forecast
2022-01-20,10.20907995674261,0.562853708641159,18.43959729615881,Promo Dependent,forecast
2022-01-21,11.100025906972682,2.3420599071334016,20.008863091211694,Promo Dependent,forecast
2022-01-22,12.988537851364715,3.0717203402614937,21.950743795001355,Promo Dependent,forecast
2022-01-23,12.46200668763953,3.6044147572980485,22.353566994405597,Promo Dependent,forecast
2022-01-24,11.974460882290709,2.9652194174352267,20.666853730235225,Promo Dependent,forecast
2022-01-25,10.972691296986396,2.1948816392474932,19.581643777248114,Promo Dependent,forecast
2022-01-26,9.573368915786075,0.9012579870751376,18.830717205616658,Promo Dependent,forecast
2022-01-27,10.09164490176176,0.9361195556225781,18.891234670080948,Promo Dependent,forecast
2022-01-28,11.156915618169318,1.3759742332378149,20.561857632811094,Promo Dependent,forecast
2022-01-29,13.211852909300976,3.9796982161767445,21.982606846571773,Promo Dependent,forecast
2022-01-30,12.83962673602786,3.0368167343917434,22.089911058800325,Promo Dependent,forecast
2022-01-31,12.490488900191195,3.288523918406519,21.408209969076253,Promo Dependent,forecast
2022-02-01,11.607998873811788,2.410591067157723,19.87459210363536,Promo Dependent,forecast
2022-02-03,10.898404155795811,2.873424299698372,20.886423288819604,Promo Dependent,forecast
2022-02-04,12.012753515957417,3.062563197629788,22.029223946787095,Promo Dependent,forecast
2022-02-05,14.091512972398455,5.037753618449255,23.003124709375896,Promo Dependent,forecast
2022-02-06,13.718166023650873,4.922334967231062,22.673117621566387,Promo Dependent,forecast
2022-02-07,13.343995858455175,5.15216600241996,22.198145500997338,Promo Dependent,forecast
2022-02-08,12.414263010066254,3.418502672256667,21.322174662176604,Promo Dependent,forecast
2022-02-09,11.045338458631564,2.0450332588942257,19.647973893675676,Promo Dependent,forecast
2022-02-10,11.553281811349335,2.4748109373334657,20.238468540802046,Promo Dependent,forecast
2022-02-11,12.569548512425342,3.889305145643914,20.83792754736999,Promo Dependent,forecast
2022-02-12,14.539928756936323,5.465770130407872,23.475150934617055,Promo Dependent,forecast
2022-02-13,14.051648560888928,4.790466530716054,22.612407946362477,Promo Dependent,forecast
2022-02-14,13.559805944147122,4.493724145146929,22.36473530897332,Promo Dependent,forecast
2022-02-15,12.513428192161765,2.9783496542768995,21.4741635310921,Promo Dependent,forecast
2022-02-16,11.03248838644798,1.915104788848521,19.214224301646844,Promo Dependent,forecast
2022-02-17,11.436374386495027,2.748304471385314,20.817932182042163,Promo Dependent,forecast
2022-02-18,12.359497499713719,3.9192102193191056,21.010517702425897,Promo Dependent,forecast
2022-02-19,14.250146421634403,5.173280819562199,22.867632788956353,Promo Dependent,forecast
2022-02-20,13.69751937725379,4.720190654119553,22.360297791304905,Promo Dependent,forecast
2022-02-21,13.158109342659815,4.246640708690019,22.953188897625555,Promo Dependent,forecast
2022-02-22,12.081729680067857,3.220678964699588,21.048125811581084,Promo Dependent,forecast
2022-02-23,10.588519118031254,1.994101528403985,20.024251928498423,Promo Dependent,forecast
2022-02-24,10.997419369153397,2.580121017938477,19.771480759608995,Promo Dependent,forecast
2022-02-25,11.94181209837479,2.3695466373019505,20.6599064152141,Promo Dependent,forecast
2022-02-26,13.868419699314206,4.215827200017197,22.47546664760362,Promo Dependent,forecast
2022-02-27,13.36440108991733,4.146276940449254,21.816446836436185,Promo Dependent,forecast
2022-02-28,12.883815204755663,3.790227667642223,21.70143454396875,Promo Dependent,forecast
2022-03-01,11.873736850044569,2.5557987605604544,20.84589727223135,Promo Dependent,forecast
2022-03-02,10.451360838993716,2.1211928092394587,19.188841284353988,Promo Dependent,forecast
2022-03-03,10.93258442474109,2.126586222531062,20.07210345905736,Promo Dependent,forecast
2022-03-04,11.94775131194275,2.5356202956003906,20.66744630195371,Promo Dependent,forecast
2022-03-05,13.940658224099424,4.656098049713366,23.109383501099842,Promo Dependent,forecast
2022-03-06,13.495751817965003,4.42385492907936,21.773839576998,Promo Dependent,forecast
2022-03-07,13.064685369198154,4.088265455501133,21.58805610261345,Promo Dependent,forecast
2022-03-08,12.092516910306538,3.3179996281103854,21.20943624598011,Promo Dependent,forecast
2022-03-09,10.69488211374048,2.1317229704065688,19.94270136176031,Promo Dependent,forecast
2022-03-10,11.186629753852749,1.5563983225442026,19.455271463886255,Promo Dependent,forecast
2022-03-11,12.197601353701028,3.792385500862861,20.892010706351094,Promo Dependent,forecast
2022-03-12,14.171654877887818,5.526926754475065,23.568328739189404,Promo Dependent,forecast
2022-03-13,13.693859740185465,4.774796467072144,22.692669070131053,Promo Dependent,forecast
2022-03-14,13.21703263571381,4.677565512242404,21.76326503504695,Promo Dependent,forecast
2022-03-15,12.187896569000058,2.752928238444652,21.44721839826668,Promo Dependent,forecast
2022-03-16,10.724197643586288,1.8503992624417447,18.933853360845013,Promo Dependent,forecast
2022-03-17,11.14326926129299,2.2523779784505495,19.39616159466072,Promo Dependent,forecast
2022-03-18,12.077727636719123,2.7808859558617005,20.913737535868957,Promo Dependent,forecast
2022-03-19,13.97440120012163,5.5439191310853415,22.985720708785394,Promo Dependent,forecast
2022-03-20,13.421424197289504,4.914236490543299,22.09372657839048,Promo Dependent,forecast
2022-03-21,12.874667268683424,3.7304680038996056,21.603341796925267,Promo Dependent,forecast
2022-03-22,11.783790782045502,2.960861148105534,19.87087634901873,Promo Dependent,forecast
2022-03-23,10.269258910998674,1.8843928493819284,19.956300787411895,Promo Dependent,forecast
2022-03-24,10.650807451305925,1.0264678618597016,19.947929038477547,Promo Dependent,forecast
2022-03-25,11.56305243567362,2.5202048309626655,20.669435976102974,Promo Dependent,forecast
2022-03-26,13.454344988513625,4.230857305952759,22.946074719634172,Promo Dependent,forecast
2022-03-27,12.913805219419976,4.441051311075157,21.75385161119032,Promo Dependent,forecast
2022-03-28,12.397709971448243,3.2698240820932556,20.848526905908095,Promo Dependent,forecast
2022-03-29,11.355521710040858,3.1071361735334357,20.64786533500699,Promo Dependent,forecast
2022-03-30,9.906897488711527,1.3447541222352457,19.340938374744702,Promo Dependent,forecast
2022-03-31,10.370171307663604,1.3970390730078346,19.512134861163325,Promo Dependent,forecast
2022-04-01,11.377996675874108,2.5819813361555446,20.425805920092046,Promo Dependent,forecast
2022-04-02,13.376253902705368,4.632025310748135,22.782026817060046,Promo Dependent,forecast
2022-04-03,12.951153457951198,4.321211311465514,22.535071302585784,Promo Dependent,forecast
2022-04-04,12.555708196646416,3.870593792215396,21.846335663830715,Promo Dependent,forecast
2022-04-05,11.635859233866546,3.121085755884616,20.152793546183872,Promo Dependent,forecast
